ID_SOLICITUD,FECHA_DEMANDA,HORA_DEMANDA,TIPO_PROD, IMPORTE_SOL ,WEB,IP_SOLICITUD,DISPOSITIVO,NAVEGADOR,EMAIL,TASA_INTERES,DECISION,MOTIVO_RECHAZO,ID_CLIENTE
3000000005561741,01/03/2019,00:46:39,B 2150850001, 4.000  ,1,87.218.44.215,browser_mobile,Chrome,HOTMAIL.COM,11.56,ABANDONADO,PG,2900010863983
3000000005558415,01/03/2019,01:09:28,B 2150850001, 8.500  ,1,31.4.185.3,browser_mobile,Chrome,HOTMAIL.COM,10.25,ABANDONADO,PG,2900001875797
3000000005557868,01/03/2019,00:46:38,B 2150850001, 4.000  ,1,84.78.18.163,browser_mobile,Chrome,GMAIL.COM,11.56,ABANDONADO,PG,2900006975752
3000000005557495,01/03/2019,16:08:18,B 2150850001, 7.250  ,1,85.57.101.129,browser_mobile,Chrome,GMAIL.COM,17.06,RECHAZADO,BA,2900001387229
3000000005555859,01/03/2019,12:41:32,B 2150850001, 15.000  ,1,217.146.1.194,browser_mobile,Chrome,YAHOO.COM,9.22,ACEPTADO,,2900000770023
3000000005820067,01/04/2019,20:17:14,B 2150850001, 13.000  ,1,213.177.196.238,browser_mobile,Chrome,GMAIL.COM,9.32,ABANDONADO,ZC,2900001394058
3000000005817036,01/04/2019,01:49:23,B 2150850001, 10.000  ,1,31.4.197.187,browser_mobile,Chrome,HOTMAIL.COM,8.24,ABANDONADO,PG,2900000848663
3000000005819743,01/04/2019,12:24:24,B 2150850001, 4.000  ,1,31.4.185.3,browser_mobile,Chrome,HOTMAIL.COM,12.51,ABANDONADO,ZC,2900001922655
3000000005814568,01/04/2019,15:46:59,B 2150850001, 7.000  ,1,104.129.204.60,browser_computer,Chrome,PULLMANTUR.ES,10.25,RECHAZADO,BU,2900001704844
3000000005810327,01/04/2019,15:48:47,B 2150850001, 10.000  ,1,95.18.79.156,browser_mobile,Chrome,HOTMAIL.COM,9.27,ABANDONADO,ZC,2900002814072
3000000005817660,01/04/2019,10:49:42,B 2150850001, 6.000  ,1,90.75.199.85,browser_computer,Chrome,GMAIL.COM,12.51,RECHAZADO,FN,2900001776181
3000000005820721,01/04/2019,17:57:10,B 2150850001, 6.000  ,1,188.76.95.183,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,ZC,2900000777278
3000000005820898,01/04/2019,14:14:55,B 2150850001, 12.000  ,1,90.75.199.85,browser_computer,Chrome,GMAIL.COM,8.14,RECHAZADO,BA,2900010257619
3000000005815733,01/04/2019,18:23:33,B 2150850001, 10.000  ,1,85.57.93.14,browser_mobile,Chrome,GMAIL.COM,11.41,RECHAZADO,BA,2900002437795
3000000005812849,01/04/2019,12:28:23,B 2150850001, 4.000  ,1,80.33.99.57,browser_computer,Chrome,HOTMAIL.COM,11.44,ACEPTADO,,2900003181684
3000000005815961,01/04/2019,13:27:22,B 2150850001, 15.000  ,1,85.57.93.14,browser_mobile,Chrome,GMAIL.COM,11.51,ACEPTADO,,2900010934176
3000000005819231,01/04/2019,13:27:12,B 2150850001, 10.500  ,1,85.61.82.4,browser_mobile,Safari,HOTMAIL.COM,8.24,RECHAZADO,RI,2900003427271
3000000005814887,01/04/2019,11:46:51,B 2150850001, 5.000  ,1,85.57.93.14,browser_mobile,Chrome,GMAIL.COM,20.62,ACEPTADO,,2900010474992
3000000005818675,01/04/2019,11:56:30,B 2150850001, 10.000  ,1,87.222.34.146,browser_mobile,Safari,ICLOUD.COM,11.51,RECHAZADO,BA,2900010934996
3000000005817482,01/04/2019,01:49:24,B 2150850001, 15.000  ,1,80.33.99.57,browser_computer,Chrome,HOTMAIL.COM,11.51,ABANDONADO,PG,2900010315109
3000000005813797,01/04/2019,10:03:48,B 2150850001, 7.000  ,1,85.61.82.17,browser_computer,Chrome,HOTMAIL.COM,12.51,RECHAZADO,BU,2900010490193
3000000005813335,01/04/2019,01:49:21,B 2150850001, 11.000  ,1,213.177.196.238,browser_mobile,Chrome,GMAIL.COM,11.51,ABANDONADO,PG,2900002183300
3000000005812664,01/04/2019,15:54:48,B 2150850001, 4.000  ,1,5.154.3.32,browser_mobile,Chrome,HOTMAIL.COM,20.61,RECHAZADO,BA,2900010641082
3000000005814467,01/04/2019,11:13:09,B 2150850001, 12.000  ,1,78.136.112.88,browser_mobile,Chrome,HOTMAIL.ES,6.12,RECHAZADO,BU,2900003773477
3000000005820264,01/04/2019,01:49:26,B 2150850001, 4.000  ,1,93.176.148.149,browser_mobile,Chrome,HOTMAIL.ES,11.45,ABANDONADO,PG,2900006559697
3000000005820650,01/04/2019,16:46:20,B 2150850001, 6.000  ,1,81.172.105.176,browser_mobile,Safari,GMAIL.COM,17.04,RECHAZADO,BA,2900001791869
3000000005820579,01/04/2019,01:49:26,B 2150850001, 5.000  ,1,90.74.12.46,browser_mobile,Chrome,GMAIL.COM,18.34,ABANDONADO,PG,2900003253347
3000000005814951,01/04/2019,12:03:45,B 2150850001, 4.000  ,1,178.19.40.254,browser_mobile,Chrome,HOTMAIL.COM,11.44,RECHAZADO,BA,2900001018836
3000000005816550,01/04/2019,15:55:54,B 2150850001, 5.000  ,1,46.222.183.112,browser_mobile,Chrome,HOTMAIL.COM,12.51,ABANDONADO,DO,2900006431113
3000000005821857,01/04/2019,14:56:59,B 2150850001, 4.000  ,1,85.51.16.222,browser_mobile,Safari,HOTMAIL.COM,11.44,RECHAZADO,TC,2900010876624
3000000006060489,01/05/2019,02:15:22,B 2150850001, 15.000  ,1,139.47.73.96,browser_mobile,Other,GMAIL.COM,11.52,ABANDONADO,PG,2900010998511
3000000006058293,01/05/2019,09:11:37,B 2150850001, 6.000  ,1,93.176.148.149,browser_mobile,Chrome,HOTMAIL.ES,17.06,ACEPTADO,,2900001991900
3000000006060543,01/05/2019,15:28:53,B 2150850001, 8.000  ,1,94.73.43.56,browser_mobile,Safari,HOTMAIL.COM,10.36,ABANDONADO,ZC,2900001596405
3000000005559543,01/03/2019,01:12:32,B 2150850001,  ,1,213.37.54.88,browser_computer,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900002249162
3000000005812892,01/04/2019,02:13:19,B 2150850001, 15.000  ,1,93.176.138.157,browser_mobile,Chrome,HOTMAIL.COM,8.14,ABANDONADO,PG,2900000634666
3000000005813674,01/04/2019,02:13:19,B 2150850001,  ,1,85.58.236.40,browser_computer,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900006500135
3000000005814046,01/04/2019,02:13:19,B 2150850001, 7.000  ,1,79.159.64.160,browser_computer,Chrome,TELEFONICA.NET,17.05,ABANDONADO,PG,2900002440662
3000000005814579,01/04/2019,01:49:22,B 2150850001, 6.000  ,1,31.4.205.39,browser_mobile,Chrome,GMAIL.COM,10.36,ABANDONADO,PG,2900003408312
3000000005815774,01/04/2019,02:13:20,B 2150850001,  ,1,47.63.198.136,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900007299451
3000000005817250,01/04/2019,02:13:20,B 2150850001,  ,1,195.77.173.65,browser_computer,Chrome,HOTMAIL.COM,0,ABANDONADO,PG,2900010934603
3000000006060531,01/05/2019,15:23:06,B 2150850001, 15.000  ,1,139.47.80.192,browser_computer,Safari,LIVE.COM,8.79,ABANDONADO,WA,2900010419221
3000000006061189,01/05/2019,17:53:56,B 2150850001, 13.250  ,1,31.4.222.213,browser_mobile,Safari,YAHOO.COM,6.12,ABANDONADO,WA,2900007478319
3000000005556111,01/03/2019,01:09:26,B 2150850001, 5.000  ,1,85.51.23.68,browser_mobile,Chrome,GMAIL.COM,20.75,ABANDONADO,PG,2900010862081
3000000005557758,01/03/2019,13:22:43,B 2150850001, 15.000  ,1,37.11.230.148,browser_mobile,Chrome,HOTMAIL.COM,8.14,RECHAZADO,RI,2900003787977
3000000005561857,01/03/2019,00:46:39,B 2150850001, 12.000  ,1,139.47.65.148,browser_computer,Chrome,HOTMAIL.COM,6.12,ABANDONADO,PG,2900010300130
3000000005554994,01/03/2019,01:09:26,B 2150850001, 15.000  ,1,88.19.199.227,browser_mobile,Chrome,GMAIL.COM,11.52,ABANDONADO,PG,2900010861719
3000000005554689,01/03/2019,15:43:22,B 2150850001, 5.000  ,1,85.51.23.68,browser_mobile,Chrome,GMAIL.COM,11.45,RECHAZADO,BA,2900001481017
3000000005556845,01/03/2019,15:52:01,B 2150850001, 7.000  ,1,92.190.142.65,browser_mobile,Chrome,GMAIL.COM,10.25,RECHAZADO,BU,2900006995109
3000000005560991,01/03/2019,13:00:55,B 2150850001, 6.000  ,1,85.58.236.40,browser_computer,Chrome,GMAIL.COM,10.25,ABANDONADO,ZC,2900001991589
3000000005556283,01/03/2019,10:08:16,B 2150850001, 5.000  ,1,2.139.95.46,browser_computer,Chrome,HOTMAIL.COM,11.56,ACEPTADO,,2900006365102
3000000005561742,01/03/2019,00:46:39,B 2150850001, 15.000  ,1,31.221.187.178,browser_mobile,Chrome,HOTMAIL.COM,8.79,ABANDONADO,PG,2900002025544
3000000005561815,01/03/2019,10:40:37,B 2150850001, 4.000  ,1,94.73.35.60,browser_mobile,Chrome,HOTMAIL.COM,18.28,ACEPTADO,,2900010547906
3000000005561652,01/03/2019,13:18:28,B 2150850001, 4.000  ,1,31.4.180.165,browser_mobile,Chrome,HOTMAIL.COM,20.63,RECHAZADO,RV,2900003091009
3000000005557817,01/03/2019,01:09:28,B 2150850001, 10.000  ,1,85.60.149.50,browser_computer,Edge,HOTMAIL.COM,11.52,ABANDONADO,PG,2900010862675
3000000005559257,01/03/2019,09:50:39,B 2150850001, 4.000  ,1,5.224.38.235,browser_mobile,Chrome,HOTMAIL.COM,11.45,ABANDONADO,ZO,2900001728685
3000000005559477,01/03/2019,09:33:41,B 2150850001, 4.000  ,1,81.0.37.57,browser_mobile,Chrome,HOTMAIL.COM,11.45,RECHAZADO,BA,2900001321221
3000000005558064,01/03/2019,12:32:32,B 2150850001, 8.000  ,1,35.214.152.17,browser_mobile,Chrome,GMAIL.COM,10.37,ABANDONADO,DO,2900006314321
3000000005557001,01/03/2019,13:09:20,B 2150850001, 10.000  ,1,178.237.229.200,browser_mobile,Chrome,GMAIL.COM,9.33,ACEPTADO,,2900003818286
3000000005561177,01/03/2019,00:46:39,B 2150850001, 12.000  ,1,93.176.155.205,browser_mobile,Chrome,GMAIL.COM,6.01,ABANDONADO,PG,2900000915597
3000000005558143,01/03/2019,12:27:27,B 2150850001, 5.000  ,1,31.4.128.83,browser_mobile,Chrome,GMAIL.COM,11.45,ABANDONADO,DO,2900002966040
3000000005558755,01/03/2019,01:09:28,B 2150850001, 4.000  ,1,31.4.201.100,browser_mobile,Safari,GMAIL.COM,11.45,ABANDONADO,PG,2900006533397
3000000005555621,01/03/2019,17:58:34,B 2150850001, 6.000  ,1,178.237.231.214,browser_mobile,Chrome,GMAIL.COM,10.25,ACEPTADO,,2900003255452
3000000005555676,01/03/2019,10:39:17,B 2150850001, 8.000  ,1,79.153.7.78,browser_mobile,Safari,HOTMAIL.COM,11.52,ABANDONADO,ZC,2900010861985
3000000005560186,01/03/2019,00:46:39,B 2150850001, 4.000  ,1,84.78.26.3,browser_mobile,Safari,HOTMAIL.COM,12.52,ABANDONADO,PG,2900003857493
3000000005555488,01/03/2019,18:24:59,B 2150850001, 4.000  ,1,37.133.73.217,browser_computer,Chrome,HOTMAIL.COM,20.63,RECHAZADO,BA,2900010305668
3000000005818831,01/04/2019,16:09:05,B 2150850001, 4.000  ,1,95.19.235.111,browser_mobile,Chrome,GMAIL.COM,20.62,RECHAZADO,TC,2900002950809
3000000005815698,01/04/2019,02:13:20,B 2150850001, 15.000  ,1,217.216.66.146,browser_mobile,Chrome,GMAIL.COM,8.67,ABANDONADO,PG,2900000618682
3000000005815596,01/04/2019,01:49:22,B 2150850001, 15.000  ,1,62.37.126.136,browser_mobile,Safari,GMAIL.COM,11.4,ABANDONADO,PG,2900003747355
3000000005817042,01/04/2019,17:42:03,B 2150850001, 12.000  ,1,85.58.195.198,browser_mobile,Chrome,HOTMAIL.COM,6.01,ACEPTADO,,2900006247531
3000000005814527,01/04/2019,01:49:22,B 2150850001, 15.000  ,1,88.3.244.205,browser_computer,Chrome,GMAIL.COM,11.4,ABANDONADO,PG,2900001134742
3000000005818785,01/04/2019,01:49:25,B 2150850001, 15.000  ,1,46.222.12.236,browser_computer,Chrome,GMAIL.COM,6.01,ABANDONADO,PG,2900000961986
3000000005819479,01/04/2019,12:03:36,B 2150850001, 10.000  ,1,188.26.223.69,browser_mobile,Chrome,GMAIL.COM,8.84,ABANDONADO,ZC,2900001818992
3000000005819672,01/04/2019,15:41:47,B 2150850001, 10.000  ,1,84.122.20.224,browser_mobile,Chrome,GMAIL.COM,9.22,RECHAZADO,BU,2900000771924
3000000005818754,01/04/2019,17:30:49,B 2150850001, 8.500  ,1,95.127.79.3,browser_mobile,Chrome,GMAIL.COM,6.01,RECHAZADO,FN,2900001460317
3000000005813168,01/04/2019,11:59:28,B 2150850001, 4.000  ,1,79.158.71.180,browser_computer,Chrome,GMAIL.COM,12.51,ABANDONADO,ZC,2900001059257
3000000005811911,01/04/2019,01:49:20,B 2150850001, 8.000  ,1,2.142.31.49,browser_computer,Edge,GMAIL.COM,15.9,ABANDONADO,PG,2900000629788
3000000005816849,01/04/2019,01:49:23,B 2150850001, 15.000  ,1,31.4.211.100,browser_mobile,Chrome,GMAIL.COM,8.78,ABANDONADO,PG,2900010934591
3000000005820857,01/04/2019,01:49:26,B 2150850001, 7.000  ,1,37.11.8.192,browser_mobile,Chrome,HOTMAIL.COM,12.62,ABANDONADO,PG,2900010935743
3000000005820524,01/04/2019,09:48:41,B 2150850001, 5.000  ,1,37.29.170.106,browser_mobile,Chrome,GMAIL.COM,11.56,RECHAZADO,RI,2900010935681
3000000005816350,01/04/2019,02:13:20,B 2150850001, 5.000  ,1,90.173.149.108,browser_mobile,Chrome,GMAIL.COM,11.45,ABANDONADO,PG,2900010360312
3000000005818963,01/04/2019,09:53:58,B 2150850001, 15.000  ,1,37.11.8.192,browser_mobile,Chrome,GMAIL.COM,6.11,ACEPTADO,,2900006766653
3000000005819721,01/04/2019,12:03:21,B 2150850001, 8.000  ,1,95.39.160.214,browser_mobile,Chrome,GMAIL.COM,16.01,ABANDONADO,ZC,2900002996519
3000000005812850,01/04/2019,09:57:03,B 2150850001, 15.000  ,1,171.33.234.242,browser_mobile,Chrome,GMAIL.COM,8.14,RECHAZADO,BA,2900002365290
3000000005818285,01/04/2019,01:49:24,B 2150850001, 15.000  ,1,213.143.50.174,browser_mobile,Chrome,GMAIL.COM,11.4,ABANDONADO,PG,2900001211224
3000000005814170,01/04/2019,02:13:19,B 2150850001, 10.000  ,1,188.26.196.29,browser_computer,Firefox,HOTMAIL.COM,8.84,ABANDONADO,PG,2900010933653
3000000005809769,01/04/2019,01:49:19,B 2150850001, 15.000  ,1,83.33.62.152,browser_computer,Chrome,GMAIL.COM,8.78,ABANDONADO,PG,2900010932644
3000000005814412,01/04/2019,10:12:54,B 2150850001, 10.000  ,1,84.79.189.118,browser_mobile,Chrome,HOTMAIL.ES,9.21,ACEPTADO,,2900002058747
3000000006058484,01/05/2019,02:15:22,B 2150850001, 12.000  ,1,185.124.30.136,browser_mobile,Safari,GMAIL.COM,11.52,ABANDONADO,PG,2900010998265
3000000006060140,01/05/2019,01:47:33,B 2150850001, 10.250  ,1,83.33.62.152,browser_computer,Chrome,GMAIL.COM,8.84,ABANDONADO,PG,2900003236676
3000000006062517,01/05/2019,20:51:47,B 2150850001, 10.000  ,1,185.124.30.125,browser_mobile,Chrome,GMAIL.COM,9.27,ABANDONADO,ZC,2900001333025
3000000006058125,01/05/2019,09:39:21,B 2150850001, 5.000  ,1,80.67.44.243,browser_mobile,Chrome,GMAIL.ES,11.45,ABANDONADO,ZC,2900010582612
3000000006059232,01/05/2019,09:46:31,B 2150850001, 15.000  ,1,37.29.170.106,browser_mobile,Chrome,GMAIL.COM,8.68,RECHAZADO,BA,2900002005212
3000000006062514,01/05/2019,02:15:23,B 2150850001, 4.000  ,1,37.223.97.210,browser_computer,Edge,GMAIL.COM,20.63,ABANDONADO,PG,2900010307941
3000000006061396,01/05/2019,18:48:36,B 2150850001, 7.500  ,1,171.33.234.231,browser_mobile,Chrome,HOTMAIL.COM,10.37,ABANDONADO,ZC,2900000779468
3000000006057639,01/05/2019,02:15:21,B 2150850001, 4.000  ,1,88.29.244.15,browser_computer,Chrome,GMAIL.COM,11.45,ABANDONADO,PG,2900010242456
3000000006060364,01/05/2019,02:15:22,B 2150850001, 6.500  ,1,185.124.30.125,browser_mobile,Chrome,GMAIL.COM,17.06,ABANDONADO,PG,2900002825067
3000000006060754,01/05/2019,13:26:52,B 2150850001, 10.750  ,1,92.57.185.163,browser_computer,Internet Explorer,HOTMAIL.COM,11.41,RECHAZADO,BU,2900000715189
3000000006062215,01/05/2019,01:47:33,B 2150850001, 12.000  ,1,84.79.189.118,browser_mobile,Chrome,HOTMAIL.ES,6.12,ABANDONADO,PG,2900010998825
3000000006061349,01/05/2019,12:12:44,B 2150850001, 6.000  ,1,90.94.12.93,browser_mobile,Firefox,GMAIL.COM,10.36,RECHAZADO,SC,2900006356847
3000000005557939,01/03/2019,01:12:32,B 2150850001,  ,1,90.174.5.52,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900001952792
3000000005820556,01/04/2019,02:13:21,B 2150850001,  ,1,85.59.136.211,browser_mobile,Other,GMAIL.COM,0,ABANDONADO,PG,2900010935655
3000000005820592,01/04/2019,20:45:18,B 2150850001, 12.000  ,1,88.13.144.139,browser_computer,Chrome,HOTMAIL.COM,11.4,ABANDONADO,ZC,2900003368618
3000000006059864,01/05/2019,12:58:46,B 2150850001, 13.000  ,1,85.87.13.39,browser_mobile,Chrome,YAHOO.ES,11.41,ABANDONADO,WA,2900003022781
3000000006060400,01/05/2019,14:56:50,B 2150850001, 12.000  ,1,31.4.241.83,browser_computer,Chrome,HERMIDA.COM.ES,6.12,ABANDONADO,WA,2900002224843
3000000006060858,01/05/2019,16:36:19,B 2150850001, 10.000  ,1,213.143.51.229,browser_mobile,Chrome,GMAIL.COM,8.84,ABANDONADO,WA,2900007505006
3000000006061243,01/05/2019,18:05:16,B 2150850001, 12.000  ,1,85.51.19.184,browser_mobile,Chrome,GMAIL.COM,6.12,ABANDONADO,WA,2900007478319
3000000006061391,01/05/2019,18:35:34,B 2150850001, 8.000  ,1,95.127.79.3,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,WA,2900010683025
3000000006061499,01/05/2019,19:02:11,B 2150850001, 11.000  ,1,85.58.23.61,browser_mobile,Chrome,GMAIL.COM,9.38,ABANDONADO,WA,2900000795544
3000000006062217,01/05/2019,21:50:18,B 2150850001, 15.000  ,1,212.106.239.184,browser_computer,Chrome,GMAIL.COM,8.68,ABANDONADO,WA,2900006266204
3000000005559803,01/03/2019,14:39:48,B 2150850001, 4.000  ,1,31.4.236.187,browser_mobile,Safari,ICLOUD.COM,20.63,RECHAZADO,SC,2900003781197
3000000005554785,01/03/2019,13:49:28,B 2150850001, 6.000  ,1,85.58.23.61,browser_mobile,Chrome,GMAIL.COM,10.25,ABANDONADO,DO,2900006777798
3000000005557433,01/03/2019,10:10:45,B 2150850001, 9.000  ,1,85.87.13.39,browser_mobile,Chrome,YAHOO.ES,15.91,RECHAZADO,FN,2900000994243
3000000005559162,01/03/2019,10:19:45,B 2150850001, 5.000  ,1,31.4.186.138,browser_mobile,Safari,GMAIL.COM,11.57,ABANDONADO,ZC,2900002625826
3000000005555138,01/03/2019,00:46:37,B 2150850001, 4.000  ,1,37.130.145.219,browser_computer,Chrome,GMAIL.COM,12.52,ABANDONADO,PG,2900006763308
3000000005556384,01/03/2019,19:27:16,B 2150850001, 10.000  ,1,85.58.23.61,browser_mobile,Chrome,GMAIL.COM,11.41,RECHAZADO,BA,2900003261170
3000000005555436,01/03/2019,13:17:41,B 2150850001, 4.000  ,1,139.47.21.191,browser_mobile,Chrome,GMAIL.COM,11.45,RECHAZADO,BA,2900001101508
3000000005559569,01/03/2019,01:09:29,B 2150850001, 13.000  ,1,85.52.60.77,browser_mobile,Chrome,GMAIL.COM,8.14,ABANDONADO,PG,2900010462380
3000000005555701,01/03/2019,01:09:26,B 2150850001, 12.000  ,1,188.76.68.224,browser_mobile,Chrome,GMAIL.COM,8.79,ABANDONADO,PG,2900010861937
3000000005558210,01/03/2019,10:49:49,B 2150850001, 15.000  ,1,185.102.211.118,browser_computer,Chrome,GMAIL.COM,8.14,RECHAZADO,BU,2900003301007
3000000005558927,01/03/2019,01:09:28,B 2150850001, 4.000  ,1,79.150.145.83,browser_mobile,Chrome,GMAIL.COM,20.63,ABANDONADO,PG,2900010863071
3000000005555629,01/03/2019,16:49:13,B 2150850001, 15.000  ,1,90.165.154.163,browser_mobile,Safari,GMAIL.COM,11.52,ACEPTADO,,2900010861948
3000000005559780,01/03/2019,01:09:29,B 2150850001, 15.000  ,1,85.58.23.61,browser_mobile,Chrome,GMAIL.COM,6.12,ABANDONADO,PG,2900010863327
3000000005813421,01/04/2019,09:49:34,B 2150850001, 15.000  ,1,88.13.212.254,browser_computer,Internet Explorer,GMAIL.COM,8.78,ABANDONADO,ZC,2900002967453
3000000005813225,01/04/2019,12:53:55,B 2150850001, 15.000  ,1,79.145.162.41,browser_mobile,Safari,FEDAC.CAT,8.24,RECHAZADO,IG,2900001727794
3000000005810875,01/04/2019,01:49:19,B 2150850001, 8.000  ,1,88.16.255.16,browser_mobile,Safari,HOTMAIL.COM,10.36,ABANDONADO,PG,2900010932763
3000000005820440,01/04/2019,12:41:38,B 2150850001, 12.000  ,1,84.78.25.170,browser_mobile,Chrome,GMAIL.COM,6.12,RECHAZADO,BA,2900010935377
3000000005810616,01/04/2019,01:49:19,B 2150850001, 12.000  ,1,31.4.221.209,browser_mobile,Safari,GMAIL.COM,6.11,ABANDONADO,PG,2900010308806
3000000005816100,01/04/2019,01:49:23,B 2150850001, 10.000  ,1,31.4.212.85,browser_mobile,Chrome,HOTMAIL.ES,9.27,ABANDONADO,PG,2900006335804
3000000005821708,01/04/2019,11:35:30,B 2150850001, 8.000  ,1,139.47.117.113,browser_mobile,Chrome,GMAIL.ES,16.01,ABANDONADO,ZO,2900002691019
3000000005810742,01/04/2019,16:18:53,B 2150850001, 15.000  ,1,178.237.234.227,browser_mobile,Chrome,HOTMAIL.COM,8.24,RECHAZADO,FN,2900010932719
3000000005817020,01/04/2019,01:49:23,B 2150850001, 15.000  ,1,81.0.37.57,browser_mobile,Chrome,HOTMAIL.COM,8.14,ABANDONADO,PG,2900002782088
3000000005814210,01/04/2019,09:57:11,B 2150850001, 15.000  ,1,2.152.110.108,browser_computer,Edge,GMAIL.COM,8.67,RECHAZADO,BU,2900010402143
3000000005817665,01/04/2019,15:37:35,B 2150850001, 5.000  ,1,213.143.48.55,browser_mobile,Chrome,GMAIL.COM,12.62,RECHAZADO,SN,2900010899811
3000000005813675,01/04/2019,13:07:23,B 2150850001, 4.000  ,1,85.51.18.47,browser_mobile,Chrome,GMAIL.COM,12.51,ABANDONADO,ZO,2900002351375
3000000005814609,01/04/2019,16:44:41,B 2150850001, 8.500  ,1,95.210.108.190,browser_mobile,Chrome,GMAIL.COM,10.35,ACEPTADO,,2900010933795
3000000005817595,01/04/2019,11:04:13,B 2150850001, 4.000  ,1,83.32.3.211,browser_mobile,Chrome,GMAIL.COM,18.21,ACEPTADO,,2900007239721
3000000005815218,01/04/2019,02:13:19,B 2150850001, 10.000  ,1,92.176.74.234,browser_mobile,Chrome,GMAIL.COM,9.27,ABANDONADO,PG,2900001865582
3000000005816176,01/04/2019,02:13:20,B 2150850001, 6.000  ,1,31.4.178.211,browser_mobile,Chrome,GMAIL.COM,10.35,ABANDONADO,PG,2900010934250
3000000005813084,01/04/2019,09:58:00,B 2150850001, 15.000  ,1,83.33.124.215,browser_mobile,Chrome,GMAIL.COM,8.78,ACEPTADO,,2900003289037
3000000005812359,01/04/2019,12:16:00,B 2150850001, 15.000  ,1,88.8.116.132,browser_mobile,Chrome,HOTMAIL.COM,8.78,RECHAZADO,RJ,2900007050884
3000000005811744,01/04/2019,13:57:35,B 2150850001, 10.000  ,1,80.173.246.61,browser_mobile,Safari,GMAIL.COM,9.27,RECHAZADO,BA,2900001902004
3000000005809801,01/04/2019,18:54:25,B 2150850001, 7.500  ,1,146.158.136.142,browser_mobile,Safari,HOTMAIL.COM,10.25,RECHAZADO,FN,2900010301985
3000000005817624,01/04/2019,11:26:30,B 2150850001, 4.000  ,1,195.135.248.36,browser_mobile,Chrome,YAHOO.CA,11.46,RECHAZADO,BA,2900003175809
3000000005812247,01/04/2019,10:28:17,B 2150850001, 4.000  ,1,31.4.198.135,browser_mobile,Safari,HOTMAIL.COM,11.44,ACEPTADO,,2900002353490
3000000005809909,01/04/2019,01:47:13,B 2150850001, 4.000  ,1,139.47.73.240,browser_mobile,Chrome,HOTMAIL.COM,11.45,ABANDONADO,PG,2900007082112
3000000005810568,01/04/2019,14:10:26,B 2150850001, 4.000  ,1,83.59.148.81,browser_mobile,Chrome,HOTMAIL.COM,11.45,RECHAZADO,IG,2900003184058
3000000005815939,01/04/2019,17:40:11,B 2150850001, 7.500  ,1,31.4.159.72,browser_mobile,Chrome,HOTMAIL.COM,17.05,RECHAZADO,BA,2900006725825
3000000006058171,01/05/2019,13:56:21,B 2150850001, 15.000  ,1,62.83.69.206,browser_mobile,Chrome,GMAIL.COM,8.25,ACEPTADO,,2900010998236
3000000006060032,01/05/2019,02:15:22,B 2150850001, 5.000  ,1,37.11.201.233,browser_computer,Firefox,HOTMAIL.COM,20.63,ABANDONADO,PG,2900001402078
3000000006060839,01/05/2019,11:59:11,B 2150850001, 4.000  ,1,90.162.22.153,browser_mobile,Chrome,HOTMAIL.COM,11.45,ABANDONADO,ZC,2900010683025
3000000006060325,01/05/2019,12:12:04,B 2150850001, 12.000  ,1,92.189.89.210,browser_mobile,Chrome,GMAIL.COM,11.52,RECHAZADO,BA,2900010998485
3000000006046126,01/05/2019,15:41:07,B 2150850001, 8.000  ,1,31.4.131.56,browser_mobile,Chrome,HOTMAIL.COM,16.01,ACEPTADO,,2900010998125
3000000006058503,01/05/2019,13:55:42,B 2150850001, 4.000  ,1,85.48.184.229,browser_mobile,Chrome,HOTMAIL.COM,11.46,RECHAZADO,BU,2900010549810
3000000006059752,01/05/2019,13:41:26,B 2150850001, 4.000  ,1,47.60.41.98,browser_mobile,Safari,GMAIL.COM,12.52,RECHAZADO,PY,2900003793307
3000000005556483,01/03/2019,11:26:55,B 2150850001, 13.500  ,1,94.73.62.237,browser_mobile,Safari,HOTMAIL.COM,6.01,ABANDONADO,ZC,2900007216319
3000000005560613,01/03/2019,01:12:33,B 2150850001,  ,1,37.135.13.215,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900002086158
3000000005561339,01/03/2019,01:12:33,B 2150850001,  ,1,84.126.38.26,browser_computer,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900007500929
3000000005811765,01/04/2019,02:13:18,B 2150850001,  ,1,188.76.45.212,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900006309202
3000000005813123,01/04/2019,02:13:19,B 2150850001,  ,1,185.231.119.4,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900000896549
3000000005813821,01/04/2019,02:13:19,B 2150850001,  ,1,37.230.67.88,browser_mobile,Chrome,GMAIL.COM,0,ABANDONADO,PG,2900001591936
3000000005816270,01/04/2019,02:13:20,B 2150850001,  ,1,31.148.234.255,browser_mobile,Safari,GMAIL.COM,0,ABANDONADO,PG,2900010921384
